,bld1,bld2,bld3,bld4,bld5,bld6,bld7,bld8,bld9,bld10,date,ist,segmentid
27,7.45174,7.550363,7.647254,7.68364,7.741695,7.934593,8.088644,8.321083,8.808884,8.920573,0.0,8.55,240.0
28,8.783433,8.88301,9.11877,9.203938,9.076682,9.026212,8.981838,8.888821,8.808195,8.746235,1.0,8.71,240.0
29,8.744812,8.816272,9.102946,9.223066,9.081968,8.902124,9.007556,9.421268,9.752003,9.712856,1.0,9.44,240.0
30,9.396833,9.457504,9.564415,9.586381,9.600739,9.766691,9.331438,8.81858,8.790139,8.8099,1.0,8.88,240.0
31,8.741287,8.938738,9.697952,9.974841,9.692328,9.473046,9.316467,9.041493,8.809715,8.964577,1.0,8.94,240.0
32,9.065671,9.016675,8.874879,8.702797,8.556118,8.424039,8.423379,8.528554,8.474648,8.424654,1.0,8.6,240.0
33,8.381562,8.358152,8.369875,8.36401,8.357736,8.351355,8.275316,8.247815,8.263042,8.257137,1.0,8.49,240.0
34,8.191507,8.168925,8.180376,8.174406,8.168025,8.161644,8.155263,8.208054,8.218229,8.193528,1.0,8.49,240.0
35,8.256788,8.271641,8.301999,8.312684,8.102652,7.656981,7.463741,7.40862,7.278964,7.151294,1.0,7.77,240.0
36,7.267249,7.836161,8.092522,7.969701,7.973791,7.924455,7.81604,7.875632,7.840887,7.79331,1.0,8.27,240.0
37,7.738566,7.712079,7.668939,7.577978,10.321101,11.272586,9.988969,10.07063,10.13732,10.013607,1.0,10.27,240.0
38,9.795574,9.560225,9.431775,9.386177,9.281795,9.139343,9.203478,9.386223,9.404744,9.304225,1.0,9.66,240.0
39,9.163971,9.02686,8.902214,8.672138,8.514139,8.465548,8.418521,8.357159,8.242582,8.161906,1.0,8.66,240.0
40,8.057209,7.930364,7.867106,7.754131,7.588178,7.454959,7.383786,7.188691,6.906688,6.833293,1.0,7.38,240.0
41,6.787192,6.596462,6.671997,7.100137,7.378615,7.611432,8.035728,8.117758,7.949824,7.936132,1.0,8.33,240.0
42,8.149354,8.398746,8.598851,8.785372,8.926125,8.967357,9.099565,9.441041,9.596657,9.547839,1.0,9.94,240.0
43,9.448167,9.254869,8.992729,8.794579,8.636018,8.506234,8.422106,8.346169,8.185415,7.958523,1.0,8.49,240.0
44,7.761244,7.54942,7.351999,7.141695,6.916576,6.741532,6.615012,6.532412,6.532977,6.604556,1.0,7.05,240.0
45,6.735088,6.907807,7.054784,7.063427,7.067253,6.993669,6.92153,6.806718,6.731201,6.645378,1.0,7.1,240.0
46,6.626256,6.629356,6.55608,6.495692,6.432588,6.361103,6.331074,6.28692,6.186598,6.194974,1.0,6.55,240.0
47,6.095174,6.12889,6.22602,6.329645,6.467286,6.588659,6.758452,6.959813,7.162486,7.217777,1.0,7.72,240.0
48,7.240079,7.191148,7.177115,7.264676,7.329534,7.394945,7.45917,7.530013,7.535397,7.494397,1.0,7.77,240.0
49,7.381749,7.366456,7.409316,7.341301,7.310471,7.155395,7.010321,6.898506,6.79736,6.672112,1.0,7.05,240.0
50,6.62035,6.439298,6.465893,6.51125,6.921352,7.322113,7.552825,7.569479,7.763805,7.778789,1.0,8.16,240.0
51,7.775837,7.774132,7.617508,7.401976,6.926246,6.730345,6.567077,6.358134,6.243124,6.1977,1.0,6.49,240.0
52,6.169033,6.282187,6.427543,6.489124,6.498786,6.539028,6.566171,6.554797,6.626482,6.59946,1.0,6.88,240.0
53,6.717467,6.973154,7.392454,7.819118,8.158581,8.500525,8.658941,8.809554,8.937303,9.000669,1.0,9.16,240.0
54,9.098468,9.238126,9.459726,9.575439,9.666407,9.61682,9.570282,9.503438,9.416805,9.349451,1.0,9.44,240.0
55,9.285529,9.227108,9.249025,9.217915,9.144107,8.998317,8.866762,8.700373,8.566149,8.407364,1.0,8.6,240.0
56,8.232895,8.050073,7.872163,7.686696,7.505028,7.413391,7.349089,7.334906,7.339001,7.343111,1.0,7.49,240.0
57,7.347156,7.351201,7.355313,7.313379,7.244282,7.292267,7.374946,7.385513,7.37997,7.333068,2.0,7.49,240.0
58,7.370493,7.351121,7.263089,7.565556,7.924109,8.117398,8.229143,8.270068,8.318697,8.392707,2.0,8.27,240.0
59,8.454701,8.521638,8.655709,8.73491,8.716997,8.767366,8.849979,8.851741,8.835114,8.654366,2.0,8.71,240.0
60,8.531191,8.565526,8.591948,8.664724,8.690469,8.728244,8.75003,8.735313,8.805772,8.831658,2.0,8.66,240.0
61,8.812829,8.814567,8.87499,8.964961,9.042513,9.103725,9.229401,9.387669,9.51826,9.591964,2.0,9.21,240.0
62,9.701189,9.795583,9.834735,9.901934,9.967334,10.03642,10.041757,9.946803,9.790659,9.716305,2.0,9.49,240.0
63,9.673862,9.745362,9.79995,9.709866,9.558609,9.469252,9.435295,9.502913,9.362289,9.086198,2.0,9.05,240.0
64,8.837711,8.694952,8.61093,8.425029,8.213109,7.97428,7.77773,7.612192,7.604835,7.658643,2.0,7.55,240.0
65,7.547262,7.391791,7.267256,7.194192,7.090605,6.895852,6.709251,6.581014,6.462305,6.092526,2.0,6.49,240.0
66,5.987427,6.136027,6.174604,6.305547,6.254015,6.203623,6.412641,6.933946,7.437518,7.55108,2.0,7.38,240.0
67,7.462127,7.386462,7.375757,7.478225,7.171373,7.236001,7.319839,7.307038,7.542842,7.721129,2.0,7.55,240.0
68,7.686348,7.483474,7.51056,7.631819,7.709996,7.812865,7.890608,7.858158,7.802163,7.784874,2.0,7.72,240.0
69,7.819542,8.004982,8.281503,8.36455,8.329307,8.274957,8.211475,8.152665,8.051225,7.898881,2.0,7.94,240.0
70,7.647178,7.452799,7.325927,7.210803,7.133723,6.996909,6.878466,6.681759,6.475133,6.277818,2.0,6.38,240.0
71,6.026734,5.797473,5.615586,5.402457,5.23721,5.074758,4.964938,4.945079,4.988693,5.050599,2.0,5.22,240.0
72,5.217153,5.35336,5.385953,5.449693,5.430509,5.455473,5.453,5.445352,5.421081,5.396598,2.0,5.55,240.0
73,5.364242,5.309161,5.251939,5.2353,5.216802,5.262629,5.296188,5.309226,5.292791,5.211916,2.0,5.33,240.0
74,5.120185,5.013973,4.947502,4.859329,4.82347,4.807778,4.811761,4.846839,4.864087,4.869505,2.0,5.05,240.0
75,4.930509,4.975532,5.102344,5.216769,5.384099,5.501998,5.639133,5.746023,5.833508,5.934054,2.0,6.16,240.0
76,6.067384,6.132999,6.196008,6.271258,6.341365,6.410234,6.368727,6.33979,6.349783,6.39907,2.0,6.55,240.0
77,6.467764,6.536068,6.634296,6.739065,6.797922,6.870278,6.90864,6.818865,6.760681,6.720955,2.0,6.83,240.0
78,6.714064,6.746688,6.706794,6.647117,6.638246,6.591367,6.541724,6.499854,6.599534,6.703643,2.0,6.94,240.0
79,6.812887,6.918702,7.02956,7.541993,7.64087,7.817698,8.19871,8.759959,9.487547,10.042111,2.0,10.32,240.0
80,10.534241,10.876749,10.952181,10.916698,10.750529,10.56222,10.416417,10.301031,10.096821,9.880025,2.0,9.77,240.0
81,9.587595,9.318712,9.099289,8.875548,8.683406,8.570892,8.458179,8.350211,8.235069,8.118397,2.0,8.05,240.0
82,8.000656,7.880828,7.756223,7.587391,7.357075,7.090738,6.999623,7.023573,6.982554,6.57796,2.0,6.88,240.0
83,6.237093,6.137797,6.150775,6.17795,6.289994,6.438516,6.625499,6.885568,7.102346,7.277464,2.0,6.94,240.0
84,7.413386,7.467582,7.513473,7.574453,7.69047,7.835407,7.796574,7.630267,7.59804,7.681535,2.0,7.44,240.0
85,7.886569,8.290855,8.62247,8.785345,8.774873,8.658161,8.504877,8.353033,8.181796,8.037075,2.0,7.94,240.0
86,7.869574,7.722526,7.558199,7.414007,7.307813,7.187369,7.063614,6.885023,6.738681,6.575059,3.0,6.66,240.0
87,6.381392,6.200561,6.068982,5.961329,5.841803,5.767315,5.722445,5.612424,5.528965,5.480964,3.0,5.55,240.0
88,5.523359,5.55286,5.545505,5.498759,5.424007,5.4129,5.425354,5.371116,5.349996,5.36127,3.0,5.38,240.0
89,5.261089,5.120865,5.099804,5.120605,5.122803,5.180444,5.248455,5.314552,5.373572,5.437816,3.0,5.38,240.0
90,5.451123,5.496751,5.625039,5.700931,5.756713,5.815274,5.880827,5.940147,5.842547,5.688507,3.0,5.77,240.0
91,5.519058,5.266164,5.37315,5.645111,5.78241,5.837461,5.832461,5.774546,5.699482,5.640471,3.0,5.66,240.0
92,5.634879,5.692848,5.820099,6.01339,6.164552,6.168166,6.143239,6.354935,6.334838,6.243563,3.0,6.16,240.0
93,6.214676,6.034605,5.778587,5.669071,5.689163,5.658323,5.584724,5.524238,5.562842,5.646218,3.0,5.55,240.0
94,5.708683,5.770758,5.831075,5.837394,5.826437,5.57752,5.222218,5.104839,5.185105,5.223084,3.0,5.22,240.0
95,5.11489,5.117172,5.053842,4.907787,4.731459,4.588442,4.474248,4.356416,4.181012,4.093422,3.0,4.27,240.0
96,4.00033,3.918286,3.772899,3.671569,3.616399,3.559295,3.497995,3.481814,3.538832,3.753707,3.0,3.72,240.0
97,4.111333,4.45583,4.765121,5.025353,5.116312,5.243605,5.394714,5.161832,5.285109,5.586103,3.0,5.38,240.0
98,5.712188,5.924153,6.148466,6.602836,6.733631,6.79511,7.06851,7.068334,6.933192,6.808216,3.0,6.77,240.0
99,6.729908,6.735498,6.90816,7.139814,7.395865,7.772323,8.029222,8.225977,8.324147,8.215866,3.0,7.94,240.0
100,8.00177,7.71314,7.44932,7.252045,7.089761,6.854588,6.648389,6.47122,6.340629,6.232453,3.0,6.27,240.0
101,6.052855,5.910938,5.798852,5.634722,5.436581,5.304267,5.193967,5.073909,4.997289,4.947689,3.0,5.05,240.0
102,4.833519,4.697001,4.483021,4.320214,4.311172,4.328396,4.426085,4.662617,4.942719,5.191415,3.0,5.0,240.0
103,5.384936,5.513032,5.526848,5.649889,5.916563,6.192201,6.389996,6.507976,6.674688,6.996526,3.0,6.55,240.0
104,7.223848,7.103672,7.073132,7.013073,6.897812,6.896921,6.913886,7.022059,7.128415,7.124868,3.0,6.94,240.0
105,7.156743,7.174982,7.113362,7.090811,7.102738,6.934722,6.602051,6.212186,5.792228,5.251751,3.0,5.77,240.0
106,4.757978,4.337393,4.019797,3.926767,3.89373,3.643485,3.745378,3.98484,4.007986,4.122051,3.0,4.16,240.0
107,4.321342,4.546597,4.6366,4.865215,5.202132,5.517674,5.810006,6.337986,6.796442,7.020432,3.0,6.72,240.0
108,7.112621,7.30194,7.6412,7.856723,8.236673,8.750353,8.97199,9.004279,8.784351,8.651645,3.0,8.6,240.0
109,8.994833,9.12173,9.073508,9.258522,9.61176,9.928775,10.023524,10.156669,10.043566,9.349387,3.0,9.77,240.0
0,6.83,6.02683,6.821518,6.817276,7.611963,7.607793,8.402409,9.197167,9.991784,9.987542,0.0,7.22,243.0
1,10.782229,10.777988,9.974819,9.970577,9.966407,9.962095,9.158996,9.154684,9.150443,9.146202,0.0,8.71,243.0
2,9.14196,9.137719,8.33455,8.330379,7.527139,7.522968,7.518656,7.514415,7.510174,7.505933,0.0,6.94,243.0
3,7.501691,6.698522,6.694351,6.690039,5.886941,5.882629,5.878387,5.874146,5.869905,5.066735,0.0,5.44,243.0
4,5.062494,5.058324,5.054012,5.049841,5.844458,5.840216,5.835975,5.831734,6.626421,7.421108,0.0,5.11,243.0
5,8.215866,8.211554,8.207384,9.002,9.796687,9.792446,9.788205,9.783963,10.578651,9.775552,0.0,8.71,243.0
6,9.77124,10.565998,10.561686,10.557444,9.754275,8.951105,8.946864,8.942623,9.737381,9.733069,0.0,8.33,243.0
7,9.728898,9.724586,10.519273,9.716104,9.711862,8.908693,8.105523,8.900281,8.895969,8.09287,0.0,7.83,243.0
8,8.088558,8.084317,8.080076,7.276906,8.071593,8.067352,8.86211,9.656727,9.652556,10.447172,0.0,7.6,243.0
9,10.442931,10.43869,10.434449,10.430208,10.425966,9.622867,8.819627,8.815457,8.012216,7.209047,0.0,8.94,243.0
10,7.204805,6.401636,6.397395,6.393153,6.388983,6.384671,6.3805,6.376189,6.371947,6.367706,0.0,5.77,243.0
11,6.363465,6.359224,5.556054,5.551883,5.547572,4.744473,4.740161,4.73592,3.93275,3.928509,0.0,4.5,243.0
12,3.125339,3.121098,3.116927,3.112615,3.111111,3.913119,3.916149,3.919178,4.721136,4.724166,0.0,3.72,243.0
13,5.526123,5.529102,6.32922,7.126056,8.72175,9.518551,10.315352,10.313225,10.311097,9.510042,0.0,8.99,243.0
14,9.50795,10.304715,10.302623,10.30046,10.298333,10.296206,11.093007,11.090879,11.088752,11.08666,0.0,9.66,243.0
15,10.285569,10.283477,8.683457,8.68133,8.679202,7.878146,7.876019,7.074963,7.072871,6.27178,0.0,7.38,243.0
16,6.269688,6.267525,5.46647,5.464342,5.462215,5.460087,5.45796,5.455868,4.654777,4.652685,0.0,5.11,243.0
17,4.650522,4.648395,4.646267,4.64414,4.642012,4.639885,4.637793,4.63563,4.633538,3.832447,0.0,4.38,243.0
18,3.83032,3.828192,4.624993,4.622866,5.419667,5.417575,6.21434,6.212248,6.210086,6.207958,0.0,5.66,243.0
19,6.205831,6.203703,6.201576,6.199449,6.197357,6.195194,6.193102,6.190939,6.188812,6.186684,0.0,6.27,243.0
20,6.184557,6.182429,6.180302,6.17821,6.974976,6.972884,6.970721,6.968593,6.966466,6.964339,0.0,6.44,243.0
21,6.962211,6.960084,6.957992,6.955829,6.953737,6.951574,6.949447,6.947319,6.945192,7.741993,0.0,6.88,243.0
22,7.739866,7.737774,7.735611,7.733519,7.731356,6.9303,7.727101,7.724974,7.722846,7.720719,0.0,7.05,243.0
23,8.517555,8.515392,8.513301,8.511138,8.50901,8.506883,8.504755,8.502628,8.500501,8.498409,0.0,8.1,243.0
24,8.496246,8.494154,9.290919,9.288792,9.286665,9.284537,9.28241,9.280282,9.27819,9.276028,0.0,8.49,243.0
25,9.273936,9.271773,9.271114,9.277798,9.284483,8.492239,9.297851,8.505496,8.512292,8.518865,0.0,8.49,243.0
26,7.726732,6.934488,6.941172,6.947857,6.155613,6.162297,5.369942,5.376737,5.38331,5.390106,0.0,5.55,243.0
27,6.195719,6.202403,7.008016,7.0147,7.820313,7.027958,7.833682,8.639183,8.645979,8.652663,0.0,7.16,243.0
28,8.659347,9.46496,9.471645,8.679401,7.887045,7.893841,7.101485,7.90721,7.114966,7.12165,1.0,7.27,243.0
29,7.927263,7.135019,7.141703,7.148276,7.155072,7.161645,7.16844,7.175125,7.181809,7.188493,1.0,6.88,243.0
30,7.994106,8.00079,8.007363,8.014159,8.020732,8.027528,7.235284,7.241968,7.248653,8.054265,1.0,7.16,243.0
31,8.06095,8.866451,8.873247,8.87982,8.886615,8.094371,8.101056,7.308812,7.315496,7.32218,1.0,7.66,243.0
32,7.328753,7.335549,7.342122,6.549989,6.556674,6.563358,5.771558,5.780833,5.778413,5.776631,1.0,5.72,243.0
33,5.770854,6.524125,6.505708,7.223749,7.951516,7.963264,7.962671,8.700003,8.729105,9.448925,1.0,7.27,243.0
34,9.459433,9.481579,10.212297,10.248762,10.274718,10.281008,10.311899,10.322011,9.689996,9.051596,1.0,9.38,243.0
35,9.065259,9.059629,8.447212,8.333394,7.66303,7.669927,7.598666,6.892332,6.792329,6.700345,1.0,6.61,243.0
36,6.044251,5.966585,5.901121,5.813256,5.75662,6.171225,6.024915,6.492947,6.528161,6.692372,1.0,5.99,243.0
37,6.845488,6.93032,7.18072,7.086073,6.674124,6.749366,6.802311,6.672938,6.517121,6.412452,1.0,6.11,243.0
38,6.799746,6.787645,6.800116,6.768457,6.860845,7.016814,7.07947,6.997069,6.925578,6.790402,1.0,6.99,243.0
39,6.837525,6.965833,6.829101,6.701142,5.912677,5.810055,5.841199,5.908168,6.013053,5.501353,1.0,5.5,243.0
40,5.622572,5.284562,5.320867,5.722877,5.632448,5.253894,5.116125,5.099899,5.617492,5.777573,1.0,5.0,243.0
41,5.685232,5.719677,6.010941,6.37973,6.599863,6.842972,6.898772,6.814677,6.521317,6.549674,1.0,6.61,243.0
42,6.644717,6.822636,6.686499,6.362108,6.287181,6.540575,6.641757,6.641016,6.684123,6.824504,1.0,6.77,243.0
43,6.940682,6.99457,7.083908,7.254473,7.436482,7.777635,8.590389,8.737842,9.194756,9.216771,1.0,8.94,243.0
44,9.016277,8.785205,9.21977,8.730278,8.328392,8.150585,8.279616,8.170861,7.947325,7.710077,1.0,7.66,243.0
45,7.888938,8.4227,8.819108,8.837106,8.879201,8.841362,8.743393,8.54525,8.406122,8.306848,1.0,8.05,243.0
46,8.053017,7.953662,7.825862,7.698758,7.584159,7.315607,7.450412,7.385303,7.340501,7.195868,1.0,6.99,243.0
47,7.037109,6.891587,6.853615,6.496995,6.388778,6.404564,6.469027,6.376211,6.307779,6.268473,1.0,6.27,243.0
48,6.26461,6.237591,6.205384,6.178374,6.176367,6.176545,6.176719,6.176894,6.198878,6.200058,1.0,6.16,243.0
49,6.199679,6.156305,6.237707,6.225002,6.700786,6.708582,6.733742,6.742563,6.786431,6.86928,1.0,6.72,243.0
50,6.91115,6.949761,6.968089,6.986775,7.00112,7.029772,6.418239,6.421114,6.361382,6.326821,1.0,6.61,243.0
51,6.914928,6.773682,7.430831,7.49172,7.548261,7.627161,8.354147,8.404184,8.432838,8.459054,1.0,7.6,243.0
52,9.184174,9.215467,9.265791,9.278517,9.310316,9.340461,9.361343,8.599889,9.372029,9.373456,1.0,8.77,243.0
53,9.378641,8.580275,7.793344,7.82063,7.823133,7.076143,7.050762,6.29518,6.307395,5.609267,1.0,6.77,243.0
54,6.25509,6.171898,6.763979,6.693848,7.324637,7.373769,8.079637,8.128318,8.734871,8.752952,1.0,7.6,243.0
55,8.850261,8.35822,8.447369,8.678199,8.048265,7.958029,7.900981,7.844931,7.235571,7.131195,1.0,7.55,243.0
56,7.169121,7.568459,6.97407,6.918775,6.958882,6.549076,7.040774,6.968631,6.802205,7.036026,1.0,6.27,243.0
57,7.252798,7.327292,7.425521,7.55798,7.512854,7.631109,7.570819,7.503586,7.638229,7.448341,2.0,7.22,243.0
58,7.325409,7.061543,7.196956,7.356732,7.397678,7.434883,7.41399,7.455583,7.688672,7.736867,2.0,7.66,243.0
0,6.38,6.672566,5.782466,5.706197,6.047929,6.804593,7.234394,7.688725,8.158192,8.498591,0.0,10.1,244.0
1,8.907156,8.985722,8.893621,8.74152,8.540685,8.273318,8.068816,7.963949,7.976181,7.990247,0.0,9.1,244.0
